roll_degree,pitch_degree,yaw_degree,left_pressure,right_pressure,left_hip_joint,right_hip_joint,left_knee_joint,right_knee_joint,targets
0.463718129,0.504605916,0.978385177,0.537102473,0.626168224,0.985251424,0.991127199,0.031673121,0.018074331,2
0.424612194,0.492216983,0.984694361,0.558303887,0.598130841,0.985251424,0.991127199,0.031673121,0.018080653,2
0.445161802,0.492117882,0.989225908,0.565371025,0.570093458,0.985251424,0.991127199,0.031673121,0.018086975,2
0.452355358,0.495182364,0.987382139,0.561837456,0.658878505,0.985247854,0.991134979,0.031673121,0.018129333,2
0.448907394,0.495481069,0.98753975,0.526501767,0.700934579,0.985251424,0.991134979,0.031673121,0.018123643,2
0.445135966,0.525856282,0.986616638,0.501766784,0.710280374,0.985251424,0.99115353,0.031673121,0.018105309,2
0.452369342,0.539503844,0.982108491,0.522968198,0.705607477,0.985251424,0.99115353,0.031673121,0.018098987,2
0.464741464,0.51775374,0.978605779,0.519434629,0.710280374,0.985251424,0.99115353,0.031673121,0.018098987,2
0.453891288,0.510103131,0.979852085,0.512367491,0.714953271,0.985251424,0.991149939,0.031673121,0.018098987,2
0.458988552,0.512288007,0.982803708,0.505300353,0.710280374,0.985251424,0.99114575,0.031673121,0.018105309,2
0.45924838,0.51232171,0.981914676,0.51590106,0.714953271,0.985251424,0.991138569,0.031673121,0.018105309,2
0.454781511,0.510193766,0.983137326,0.512367491,0.719626168,0.985251424,0.991138569,0.031673121,0.018105309,2
0.459605876,0.511487131,0.982651185,0.512367491,0.719626168,0.985251424,0.991138569,0.031673121,0.018092665,2
0.463198999,0.513889996,0.982560806,0.519434629,0.719626168,0.985251424,0.991138569,0.031673121,0.018092665,2
0.459178653,0.513333513,0.982707139,0.530035336,0.710280374,0.985251424,0.991134979,0.031673121,0.018092665,2
0.460260168,0.504066999,0.98350079,0.498233216,0.663551402,0.985251424,0.991134979,0.031673121,0.018092665,2
0.456729157,0.493791301,0.987187393,0.477031802,0.654205607,0.985251424,0.991134979,0.031673121,0.018092665,2
0.469171171,0.486088416,0.988105588,0.480565371,0.654205607,0.985251424,0.991134979,0.031673121,0.018092665,2
0.464891441,0.477626005,0.991394054,0.473498233,0.654205607,0.985251424,0.991134979,0.031673121,0.018092665,2
0.468190426,0.476183487,0.994359751,0.466431095,0.644859813,0.985251424,0.991134979,0.031673121,0.018092665,2
0.466026759,0.495087893,0.995267434,0.519434629,0.607476636,0.985251424,0.991134979,0.031673121,0.018092665,2
0.470414708,0.539786226,0.993123449,0.600706714,0.425233645,0.985251424,0.988829858,0.028226719,0.026354421,2
0.4357001,0.711965513,0.973414795,0.491166078,0.163551402,0.9852776,0.994259938,0.022551618,0.082974131,2
0.405518017,0.77605992,0.963456903,0.480565371,0.065420561,0.985158617,0.997173055,0.021227814,0.173400786,2
0.51080832,0.850780212,0.94601847,0.469964664,0.004672897,0.985262727,0.973349283,0.027588293,0.264323728,2
0.385069012,0.841962985,0.940196194,0.491166078,0,0.985262727,0.919059257,0.035060376,0.354762395,2
0.385896791,0.824681733,0.941205871,0.540636042,0.004672897,0.985266297,0.863009272,0.038465314,0.445893968,2
0.335006816,0.759105442,0.948829015,0.590106007,0.014018692,0.985262727,0.814586173,0.047048393,0.537925811,2
0.366702039,0.70831349,0.958499492,0.604240283,0.004672897,0.985247854,0.788636807,0.051694817,0.60109082,2
0.354332299,0.690998137,0.963111414,0.593639576,0.004672897,0.985206805,0.777981906,0.052670444,0.610787067,2
0.319664683,0.682426123,0.967785989,0.586572438,0.004672897,0.985262727,0.776177066,0.052877155,0.564991471,2
0.328319264,0.67266249,0.970753297,0.597173145,0.004672897,0.985266297,0.773417144,0.052960083,0.476789573,2
0.33163287,0.645043768,0.974307725,0.61130742,0,0.985266297,0.768855973,0.052965571,0.38695783,2
0.329443091,0.625596027,0.978627907,0.614840989,0.004672897,0.985225247,0.767830278,0.052936302,0.296034888,2
0.330514775,0.61371916,0.981242945,0.614840989,0.004672897,0.985229412,0.76762861,0.052912521,0.204823657,2
0.330257522,0.602197505,0.985367195,0.614840989,0,0.985258563,0.767557996,0.0529424,0.128640755,2
0.326195391,0.593221653,0.98679909,0.614840989,0.004672897,0.985258563,0.767543036,0.052965571,0.044649394,2
0.345266168,0.593298347,0.986974081,0.61130742,0.009345794,0.985258563,0.767539445,0.052971668,0.007826794,2
0.347987372,0.579735336,0.98802208,0.607773852,0.009345794,0.985258563,0.767531665,0.052960083,0.015733247,2
0.358662649,0.589366349,0.989433964,0.607773852,0.009345794,0.985229412,0.767565177,0.052906423,0.022707818,2
0.361003319,0.607710673,0.985653931,0.614840989,0.009345794,0.985266297,0.767535854,0.052960083,0.024197311,2
0.363192156,0.615811178,0.982571827,0.614840989,0.014018692,0.985266297,0.767531665,0.052971668,0.024515946,2
0.366186536,0.62205075,0.979802487,0.614840989,0.018691589,0.985247854,0.767535854,0.052971668,0.024595605,2
0.380467591,0.627838628,0.977802972,0.618374558,0.009345794,0.985232981,0.767565177,0.052924716,0.024620261,2
0.380254062,0.631227661,0.977049425,0.614840989,0.009345794,0.985236551,0.767535854,0.052918619,0.024608249,2
0.366372068,0.629285405,0.976845352,0.604240283,0.009345794,0.985262727,0.767535854,0.052936302,0.024601927,2
0.362309272,0.622717022,0.977782203,0.604240283,0.014018692,0.985262727,0.767546626,0.052971668,0.024613939,2
0.365322316,0.612775373,0.97927624,0.600706714,0.009345794,0.985236551,0.767543036,0.052971668,0.024626584,2
0.365416826,0.608715227,0.981024712,0.586572438,0.009345794,0.985254993,0.767550815,0.052960083,0.024613939,2
0.346969077,0.602022108,0.982612438,0.583038869,0.009345794,0.985258563,0.767543036,0.052930204,0.024595605,2
0.331610634,0.592361809,0.984453492,0.575971731,0.009345794,0.985254993,0.767543036,0.052930204,0.024620261,2
0.324325696,0.582313996,0.987493799,0.568904594,0.009345794,0.985247854,0.767543036,0.052936302,0.024626584,2
0.292827885,0.610295206,0.990581752,0.590106007,0.004672897,0.985251424,0.767543036,0.052977766,0.024626584,2
0.322398708,0.540404032,0.992488768,0.597173145,0.014018692,0.985254993,0.767516705,0.052983254,0.024620261,2
0.311264336,0.499244918,0.531868387,0.614840989,0.009345794,0.985251424,0.767550815,0.052930204,0.024601927,2
0.322704033,0.484232537,0.136304503,0.632508834,0.009345794,0.985251424,0.767543036,0.052924716,0.024601927,2
0.330180291,0.477403386,0.054179832,0.664310954,0.023364486,0.985251424,0.767543036,0.052930204,0.024595605,2
0.314235289,0.493363416,0.027366904,0.650176678,0.121495327,0.985296042,0.767520894,0.053001547,0.024589283,2
0.413139045,0.542510415,0.017322706,0.512367491,0.26635514,0.985188362,0.767587917,0.052824105,0.02465693,2
0.375928835,0.68499309,0.648558929,0.148409894,0.331775701,0.991988259,0.766994881,0.062997455,0.022664827,2
0.428447367,0.752308011,0.872897855,0.038869258,0.462616822,0.986957049,0.776117224,0.120786892,0.026508049,2
0.435617192,0.850754392,0.926831481,0.010600707,0.598130841,0.946551507,0.801272484,0.208392709,0.032385731,2
0.497130411,0.920382548,0.933082505,0,0.700934579,0.891994089,0.834165938,0.296341826,0.038496067,2
0.522088155,0.95229573,0.923726404,0.003533569,0.73364486,0.838685996,0.86660459,0.384048864,0.039758596,0
0.519310516,0.943880357,0.918224688,0.003533569,0.752336449,0.793371797,0.894310923,0.47150102,0.040083553,0
0.513528444,0.912291514,0.911767811,0.003533569,0.76635514,0.771967889,0.922434356,0.527682502,0.040120222,0
0.488802201,0.854490172,0.908869093,0.003533569,0.771028037,0.769617373,0.954165076,0.531253297,0.04015689,0
0.44689891,0.784775824,0.916958885,0.003533569,0.747663551,0.770343767,0.98207966,0.482395725,0.04015689,0
0.481566027,0.742435357,0.926846997,0.003533569,0.738317757,0.762602117,0.995390357,0.395930782,0.04015689,0
0.53042747,0.680287861,0.934297779,0.003533569,0.73364486,0.759091515,0.998936604,0.308229841,0.04015689,0
0.489520626,0.638155305,0.941071913,0.024734982,0.714953271,0.758390703,0.999719939,0.220522802,0.04015689,0
0.474509045,0.595228909,0.952169961,0.024734982,0.700934579,0.758175343,0.999861765,0.14702699,0.04015689,0
0.49604142,0.553062834,0.964502104,0.024734982,0.686915888,0.758123586,0.999925197,0.060952297,0.04015689,0
0.494196786,0.556656338,0.970069526,0.024734982,0.691588785,0.758127155,0.999906646,0.011651426,0.04015689,0
0.499722989,0.545474579,0.972825044,0.024734982,0.686915888,0.758071828,0.99997726,0.010362988,0.04015689,0
0.465973814,0.536907221,0.97644128,0.024734982,0.696261682,0.758130725,0.999913827,0.018816186,0.0401512,0
0.455088747,0.536166477,0.977890045,0.024734982,0.705607477,0.758120016,0.999921607,0.020524143,0.0401512,0
0.467234353,0.530954263,0.979889218,0.024734982,0.710280374,0.758082536,0.999958709,0.020890613,0.0401512,0
0.464781284,0.52816346,0.981313738,0.024734982,0.710280374,0.758123586,0.999958709,0.020967444,0.0401512,0
0.45991541,0.529241268,0.982044818,0.03180212,0.705607477,0.758127155,0.999913827,0.020991225,0.0401512,0
0.462273553,0.527579357,0.981876101,0.024734982,0.710280374,0.758123586,0.999917418,0.020991225,0.04015689,0
0.465142934,0.526953667,0.982324262,0.028268551,0.710280374,0.758101574,0.999932378,0.020985127,0.040175224,0
0.465525379,0.526883429,0.98215088,0.035335689,0.710280374,0.758101574,0.999940158,0.020985127,0.040169534,0
0.466785088,0.523749714,0.981869828,0.028268551,0.705607477,0.758105143,0.999943748,0.020991225,0.040169534,0
0.464057016,0.521035815,0.982778866,0.028268551,0.705607477,0.758120016,0.999943748,0.020997323,0.040163212,0
0.464762814,0.517826809,0.982617441,0.028268551,0.696261682,0.758127155,0.999943748,0.020997323,0.040163212,0
0.466130408,0.516679583,0.983268402,0.03180212,0.686915888,0.758123586,0.999913827,0.020991225,0.040163212,0
0.466483861,0.51364354,0.983952682,0.028268551,0.677570093,0.758105143,0.999910237,0.020985127,0.0401512,0
0.460140264,0.505991926,0.984621023,0.028268551,0.668224299,0.758101574,0.999928788,0.020979639,0.040132866,0
0.458678907,0.487230616,0.985216366,0.028268551,0.640186916,0.758097409,0.999943748,0.020979639,0.040126544,0
0.503411177,0.446680234,0.991101639,0.03180212,0.654205607,0.758108713,0.999951528,0.020985127,0.040181546,0
0.590701943,0.419037914,0.998662809,0.028268551,0.640186916,0.758138458,0.999951528,0.021021103,0.04019988,0
0.59361635,0.41560851,0.001014133,0.028268551,0.668224299,0.758082536,0.999925197,0.020961956,0.040163212,0
0.588091809,0.432887937,0.161397979,0.028268551,0.696261682,0.758115852,0.999925197,0.020991225,0.040144878,0
0.559559495,0.478094076,0.409960027,0.049469965,0.64953271,0.758123586,0.999925197,0.020997323,0.040015906,0
0.540323871,0.510486016,0.781159395,0.378091873,0.607476636,0.758108713,0.999928788,0.02100342,0.040175224,0
0.578369863,0.61472247,0.907861705,0.519434629,0.257009346,0.758127155,0.999936567,0.020985127,0.04019988,0
0.527544797,0.757074985,0.941852845,0.614840989,0.112149533,0.759042732,0.999690017,0.021162569,0.049975786,0
0.494196925,0.853208924,0.94061502,0.628975265,0.051401869,0.769924945,0.980185056,0.026193146,0.110254112,0
0.394179947,0.935199162,0.937359875,0.632508834,0.042056075,0.796107818,0.928416779,0.034693906,0.201079061,0
0.335872005,0.974367766,0.930829069,0.636042403,0.042056075,0.832794537,0.873041814,0.038707392,0.291732048,0
0.327218504,0.956225083,0.927858116,0.625441696,0.046728972,0.8676388,0.821247207,0.045547147,0.382931267,2
0.339476482,0.890464718,0.926644283,0.618374558,0.042056075,0.899917188,0.790676827,0.051405177,0.48589154,2
0.374878556,0.834714626,0.933547285,0.593639576,0.042056075,0.929170425,0.77897409,0.052587515,0.53589135,2
0.405655727,0.811316739,0.936572585,0.597173145,0.037383178,0.955134368,0.775487085,0.052871057,0.531233207,2
0.327934492,0.736226472,0.942826998,0.614840989,0.037383178,0.980835953,0.774494902,0.0529424,0.472070737,2
0.340586325,0.668112898,0.952433636,0.632508834,0.03271028,0.996225849,0.77036998,0.0529424,0.381061814,2
0.334480237,0.622690594,0.960494512,0.632508834,0.037383178,0.999058842,0.767121747,0.0529424,0.290126228,2
0.377152378,0.59051966,0.970198733,0.643109541,0.028037383,0.999614494,0.766435357,0.0529424,0.199191273,2
0.36966114,0.560066562,0.976041784,0.639575972,0.03271028,0.99981855,0.766260019,0.052936302,0.107986364,2
0.387137918,0.551896004,0.980053782,0.639575972,0.03271028,0.99981855,0.76626361,0.052995449,0.040433167,2
0.33243952,0.529967064,0.983767771,0.639575972,0.03271028,0.99982212,0.76626361,0.052965571,0.004750447,2
0.336224046,0.505428194,0.990025917,0.639575972,0.03271028,0.999836993,0.766252838,0.052924716,0.014814009,2
0.357043645,0.499067722,0.992498686,0.632508834,0.03271028,0.99981855,0.766256429,0.052936302,0.019434852,2
0.35076011,0.48541934,0.998755477,0.636042403,0.03271028,0.999866739,0.766219326,0.052960083,0.020452715,2
0.353876637,0.472502601,0.141460283,0.643109541,0.028037383,0.999870308,0.766219326,0.052965571,0.020697381,2
0.35237078,0.473140407,0.325124911,0.650176678,0.028037383,0.999836993,0.766226507,0.052900935,0.020734682,2
0.349107101,0.477668598,0.776726537,0.653710247,0.028037383,0.999829854,0.76627857,0.052953985,0.020740372,2
0.354317539,0.470537303,0.65192535,0.650176678,0.028037383,0.999829854,0.766230098,0.052965571,0.020740372,2
0.360155021,0.469105684,0.000598496,0.650176678,0.028037383,0.999829854,0.766252838,0.052912521,0.020740372,2
0.371709416,0.480332047,0.000557007,0.660777385,0.028037383,0.999829854,0.766256429,0.052953985,0.020753016,2
0.391115287,0.500254313,0.717689335,0.664310954,0.023364486,0.999844727,0.766252838,0.052965571,0.020753016,2
0.402265498,0.511479644,0.923766673,0.685512367,0.028037383,0.999855435,0.766241468,0.052936302,0.020753016,2
0.395332684,0.496876179,0.976734543,0.717314488,0.028037383,0.999826284,0.766215137,0.052912521,0.020753016,2
0.377250157,0.501436063,0.990294254,0.713780919,0.028037383,0.999826284,0.766237877,0.052960083,0.020753016,2
0.335383308,0.489195279,0.001163909,0.720848057,0.028037383,0.999840562,0.766249247,0.052953985,0.02072836,2
0.314829518,0.48167848,0.072686781,0.727915194,0.03271028,0.9998596,0.766249247,0.052930204,0.02072836,2
0.347809428,0.485892437,0.031306042,0.759717314,0.037383178,0.9998596,0.766249247,0.052977766,0.020734682,2
0.360430661,0.516272862,0.017420911,0.653710247,0.186915888,0.999855435,0.766185815,0.052930204,0.02077135,2
0.401378211,0.565772879,0.604798032,0.314487633,0.327102804,0.999800108,0.766267799,0.052953985,0.020783362,2
0.374046513,0.682259826,0.871074519,0.098939929,0.598130841,0.99860968,0.767945773,0.071001256,0.022836789,2
0.37559831,0.806227435,0.933738553,0.03180212,0.705607477,0.983698097,0.783434128,0.155592995,0.028278877,2
0.434942298,0.926112066,0.938518345,0.021201413,0.742990654,0.927857444,0.812456988,0.243281741,0.035241436,2
0.466078708,0.940622514,0.928158754,0.017667845,0.76635514,0.873822958,0.845223576,0.330296694,0.039084657,0
0.513876719,0.951088954,0.920194696,0.017667845,0.719626168,0.821263865,0.87632715,0.417897024,0.039912224,0
0.54153512,0.856119993,0.91565976,0.024734982,0.696261682,0.784098832,0.903649296,0.501631431,0.0401512,0
0.436564985,0.778826491,0.919942215,0.024734982,0.686915888,0.770358639,0.932425607,0.542650449,0.040120222,0
0.423092685,0.724695744,0.931511315,0.024734982,0.663551402,0.76985415,0.961336563,0.530833777,0.040163212,0
0.50697107,0.668481444,0.941256316,0.024734982,0.658878505,0.768601256,0.986499005,0.452419585,0.040181546,0
0.539631144,0.625175206,0.945747761,0.028268551,0.663551402,0.761219531,0.997404046,0.378675599,0.040175224,0
0.514706851,0.573498991,0.951042351,0.028268551,0.654205607,0.758779779,0.999242398,0.289928298,0.0401512,0
0.457596451,0.533498611,0.961198208,0.042402827,0.644859813,0.758256847,0.999779781,0.203279814,0.04010821,0
0.476570751,0.5084963,0.971870053,0.045936396,0.64953271,0.758134889,0.999891686,0.11637096,0.040181546,0
0.456498127,0.530112805,0.976278072,0.035335689,0.64953271,0.758127155,0.999910237,0.037714691,0.040144878,0
0.510702428,0.516831753,0.976998895,0.038869258,0.640186916,0.758075397,0.999973669,0.00855381,0.040206203,0
0.517586672,0.502452125,0.977404834,0.042402827,0.644859813,0.758123586,0.999917418,0.014885019,0.0401512,0
0.462166802,0.498934494,0.978623159,0.038869258,0.654205607,0.758123586,0.999903056,0.019679007,0.040144878,0
0.453167823,0.498707853,0.981841254,0.042402827,0.668224299,0.758105143,0.99996589,0.020624755,0.040181546,0
0.469642202,0.495590672,0.983519103,0.038869258,0.677570093,0.758105143,0.999936567,0.020908297,0.040181546,0
0.468630635,0.49432699,0.983862472,0.042402827,0.682242991,0.758138458,0.999906646,0.020991225,0.040120222,0
0.469790655,0.49212939,0.98394522,0.038869258,0.672897196,0.758112282,0.999925197,0.020991225,0.04015689,0
0.473260219,0.487822788,0.985429595,0.038869258,0.672897196,0.758078967,0.999973669,0.020961956,0.040187868,0
0.46767304,0.484779708,0.985248415,0.042402827,0.668224299,0.758134889,0.999913827,0.02100342,0.040144878,0
0.467709759,0.483501873,0.98592371,0.042402827,0.663551402,0.758130725,0.999913827,0.021015006,0.040120222,0
0.473734212,0.480819667,0.986397219,0.042402827,0.677570093,0.75809384,0.999928788,0.020973542,0.040181546,0
0.466379631,0.482302371,0.985871652,0.042402827,0.691588785,0.75809027,0.999943748,0.020967444,0.040181546,0
0.447473589,0.475769517,0.98464137,0.038869258,0.719626168,0.758134889,0.999943748,0.021008908,0.0401512,0
0.463118168,0.458399667,0.990314262,0.038869258,0.719626168,0.758130725,0.999943748,0.021008908,0.0401512,0
0.550185769,0.442894374,0.989420654,0.038869258,0.738317757,0.758086701,0.999943748,0.020973542,0.0401512,0
0.552315347,0.434830007,0.990515112,0.042402827,0.752336449,0.758115852,0.999917418,0.020973542,0.0401512,0
0.559416109,0.435480724,0.992775927,0.042402827,0.775700935,0.758115852,0.999932378,0.020997323,0.0401512,0
0.569515738,0.443947764,0.99333193,0.049469965,0.789719626,0.758115852,0.999917418,0.021008908,0.0401512,0
