roll_degree,pitch_degree,yaw_degree,left_pressure,right_pressure,left_hip_joint,right_hip_joint,left_knee_joint,right_knee_joint,targets
2.922077,-85.192162,210.316849,233,2,-0.38137,0.013349,0.088016,0.158621,0
1.61106,-79.339668,240.485077,238,-3,-0.361327,-0.020323,0.096499,0.259094,0
-0.552132,-77.55484,258.251007,243,-6,-0.317484,-0.105741,0.109993,0.402921,0
-2.740865,-77.655632,265.722656,245,-4,-0.25687,-0.198531,0.116139,0.546738,0
-3.615591,-78.680321,267.588318,242,-4,-0.197366,-0.285875,0.127414,0.690574,2
-4.537779,-80.70945,265.888367,239,-3,-0.150911,-0.334785,0.13706,0.832006,2
-3.718416,-83.928802,261.393127,237,-5,-0.092741,-0.35282,0.139057,0.914099,2
-0.030491,-84.964478,257.304688,235,-5,-0.058096,-0.360018,0.139435,0.900323,2
-2.749442,-86.741058,257.485138,234,-5,-0.013225,-0.361608,0.139561,0.796573,2
-3.239604,-89.304794,256.311249,238,-6,0.016814,-0.369473,0.139542,0.652126,2
-2.908227,-91.006905,251.847672,237,-5,0.022866,-0.374028,0.139629,0.531847,2
-1.628556,-92.172066,246.289597,237,-5,0.024168,-0.375418,0.139542,0.38804,2
-1.022083,-92.922943,238.580841,236,-5,0.024405,-0.375667,0.139542,0.243747,2
-1.389827,-92.955513,236.691574,237,-5,0.024492,-0.375773,0.139581,0.137157,2
-3.033341,-93.62471,228.985016,237,-5,0.024567,-0.375873,0.1396,0.084351,2
-3.016914,-94.46347,216.180389,234,-6,0.024505,-0.375786,0.13961,0.097739,2
-2.008234,-94.712646,208.462906,233,-5,0.024474,-0.375798,0.13959,0.106571,2
-2.508634,-94.883881,202.334885,232,-6,0.024536,-0.375848,0.13959,0.108365,2
-2.872711,-95.407204,201.442001,233,-6,0.024548,-0.375811,0.139629,0.108723,2
-2.711734,-95.530334,195.775879,235,-5,0.024486,-0.37578,0.139513,0.108878,2
-2.710259,-95.683701,189.590134,234,-5,0.024486,-0.375823,0.1396,0.108878,2
-2.821605,-96.496429,182.936768,234,-5,0.024555,-0.375829,0.13961,0.108878,2
-3.035577,-96.987648,167.979691,235,-5,0.024561,-0.375836,0.13959,0.108878,2
-3.79128,-97.673874,150.430771,232,-6,0.024517,-0.375836,0.139561,0.108907,2
-4.311411,-98.220497,138.658951,218,-6,0.024486,-0.375836,0.139619,0.108907,2
-4.252522,-98.872002,134.397232,205,-6,0.024523,-0.375829,0.139619,0.108878,2
-4.080342,-99.208824,127.576813,214,-4,0.024523,-0.375786,0.139542,0.10884,2
-2.524507,-98.344826,127.355087,239,0,0.024505,-0.37596,0.139542,0.108888,2
-2.124695,-97.298409,131.81456,252,30,0.02453,-0.375817,0.139629,0.108936,2
2.451754,-92.695312,147.3246,112,64,0.024474,-0.375792,0.13961,0.108888,2
-0.047761,-89.975586,180.879318,58,102,0.020691,-0.373137,0.175818,0.111816,2
0.855825,-86.152954,218.580093,47,123,-0.009766,-0.347292,0.293635,0.120444,2
1.792476,-80.887016,246.922134,41,128,-0.095352,-0.298663,0.435726,0.131738,2
2.970713,-79.292686,256.863373,41,127,-0.187363,-0.242237,0.579553,0.137894,0
3.928159,-80.068314,259.266541,41,119,-0.276396,-0.189688,0.722934,0.139212,0
4.204373,-81.863609,256.609161,43,118,-0.340319,-0.14491,0.860014,0.139464,0
2.512053,-84.222221,248.588745,43,119,-0.36038,-0.095963,0.921282,0.13959,0
1.262139,-86.030052,242.800232,42,117,-0.361826,-0.042485,0.898404,0.139513,0
3.802852,-87.907936,239.606491,43,117,-0.365334,-0.00397,0.787741,0.1396,0
5.027135,-89.004967,233.438904,44,118,-0.37644,0.00913,0.668985,0.13961,0
5.769474,-90.518883,224.983978,46,118,-0.380622,0.013486,0.525177,0.139619,0
3.674585,-91.326691,216.469406,46,118,-0.381532,0.01439,0.380914,0.13959,0
3.067451,-92.255295,209.872726,47,118,-0.381694,0.014596,0.262138,0.139532,0
2.753218,-92.782867,205.925842,46,119,-0.381781,0.014677,0.129644,0.139619,0
3.71331,-93.195312,200.735275,46,119,-0.381825,0.014733,0.070624,0.139639,0
4.116408,-93.624992,195.019455,46,120,-0.381818,0.014689,0.074192,0.13959,0
2.617219,-93.36145,191.226151,45,121,-0.38175,0.014658,0.083653,0.13959,0
1.989555,-93.005806,195.981369,44,121,-0.381806,0.014708,0.086407,0.13961,0
2.356293,-93.631996,195.551163,46,121,-0.381843,0.014727,0.087017,0.13961,0
2.56517,-93.843857,192.117935,46,123,-0.381781,0.014714,0.087153,0.139571,0
2.555239,-93.969185,190.389542,46,124,-0.381756,0.014658,0.087172,0.139542,0
2.604678,-94.45697,188.046951,45,126,-0.381818,0.014677,0.087172,0.139619,0
3.039265,-96.039894,178.754013,44,127,-0.381843,0.014708,0.087172,0.139639,0
4.516411,-96.638123,168.302322,45,125,-0.381762,0.014727,0.087182,0.13959,0
5.677711,-96.92672,160.581207,45,130,-0.381762,0.01472,0.087192,0.139581,0
5.876782,-96.900307,157.504135,46,134,-0.381843,0.014683,0.087182,0.139581,0
4.905658,-96.346649,154.043045,46,139,-0.381812,0.014677,0.087153,0.139581,0
4.100947,-95.681694,152.741623,45,141,-0.381787,0.014689,0.087153,0.139581,0
5.725004,-94.426224,157.644424,116,125,-0.381812,0.014689,0.087221,0.139571,0
3.442337,-91.054222,164.72702,192,49,-0.381769,0.014689,0.087153,0.139726,0
6.271256,-87.006348,192.517426,224,9,-0.381781,0.014677,0.08724,0.139561,0
2.781696,-81.68998,221.843079,230,-9,-0.377325,0.008301,0.089082,0.175169,0
-0.821687,-77.151199,245.367432,231,-11,-0.350197,-0.042603,0.101103,0.294139,0
-1.721512,-76.550491,259.516693,238,-12,-0.29804,-0.136241,0.111709,0.437976,0
-2.989666,-77.510208,266.38974,238,-14,-0.234628,-0.228919,0.120192,0.582219,0
-4.407018,-79.407402,266.184143,237,-13,-0.178825,-0.305406,0.132223,0.726017,2
-3.367935,-82.055984,264.117615,230,-13,-0.124369,-0.344008,0.137942,0.861982,2
-3.033476,-85.260666,258.543213,226,-13,-0.087674,-0.355768,0.139173,0.924743,2
-0.375294,-85.910591,253.528427,226,-13,-0.042404,-0.360573,0.139552,0.901545,2
-3.337775,-87.441154,253.903397,227,-14,-2.50E-05,-0.362916,0.139532,0.792152,2
-3.097943,-89.317917,250.383942,231,-14,0.018684,-0.370993,0.13959,0.646193,2
-2.581296,-91.278923,242.906448,230,-13,0.023265,-0.374433,0.1396,0.529142,2
-0.545474,-92.632149,236.105408,232,-14,0.024255,-0.375487,0.139532,0.38358,2
-0.352858,-92.926781,228.742188,232,-14,0.024567,-0.375836,0.139707,0.241353,2
-0.578097,-93.896889,216.263931,234,-14,0.02448,-0.375786,0.139619,0.122596,2
-1.687112,-94.894348,198.571152,235,-13,0.024511,-0.375786,0.139581,0.087774,2
-0.955237,-95.655006,185.24733,231,-14,0.024561,-0.375792,0.139484,0.102451,2
-0.524456,-95.74366,176.275345,225,-13,0.024492,-0.375817,0.13961,0.107502,2
-1.336871,-96.063866,172.33754,220,-14,0.024499,-0.375917,0.13961,0.108481,2
-2.06086,-96.755157,166.441452,218,-13,0.024567,-0.37578,0.139581,0.10882,2
-2.132019,-97.046059,156.819443,215,-13,0.02453,-0.37578,0.139532,0.108878,2
-2.534196,-97.366051,149.041336,212,-13,0.024499,-0.375829,0.139629,0.108878,2
-4.054209,-98.17173,139.075424,201,-14,0.024499,-0.375854,0.139561,0.108878,2
-5.351904,-98.429184,130.527252,197,-13,0.024517,-0.37578,0.139532,0.108878,2
-4.77195,-98.205078,126.857254,206,-13,0.02458,-0.375786,0.139619,0.108878,2
-4.540048,-98.073891,128.086548,222,-13,0.024523,-0.375885,0.139619,0.108907,2
-3.626518,-97.772453,130.915558,234,-13,0.024505,-0.375804,0.139571,0.108907,2
-3.079271,-97.23098,137.053986,243,-13,0.024505,-0.375804,0.139561,0.108878,2
-1.766322,-96.584763,138.740494,250,-7,0.024517,-0.375804,0.139561,0.108772,2
-0.852901,-96.139557,141.58873,219,24,0.024517,-0.375811,0.139629,0.109043,2
-1.085445,-91.697563,158.614502,93,71,0.02448,-0.375792,0.140027,0.108907,2
-1.579104,-86.843552,199.770645,55,119,0.018971,-0.371716,0.192396,0.113241,2
-0.271069,-81.023102,238.737656,44,154,-0.021781,-0.3423,0.32265,0.121753,2
1.359532,-77.513969,256.294189,42,151,-0.108003,-0.292998,0.466487,0.13327,2
1.694109,-77.813789,259.721405,42,141,-0.198718,-0.236267,0.61074,0.138243,0
3.646629,-78.871742,259.07785,41,133,-0.286118,-0.184191,0.754567,0.139319,0
5.03074,-82.944489,255.166214,41,133,-0.343447,-0.139974,0.886731,0.139522,0
2.19287,-84.885071,247.287598,43,132,-0.361919,-0.090871,0.941757,0.139513,0
1.550861,-86.729134,240.786346,42,136,-0.361714,-0.039169,0.91058,0.139619,0
3.693478,-88.241005,238.321625,42,134,-0.36592,0.00119,0.794334,0.13961,0
4.428906,-89.771202,228.744766,44,138,-0.378042,0.010844,0.648578,0.13961,0
3.449006,-91.455002,217.792435,43,137,-0.381002,0.013848,0.506263,0.13961,0
1.732675,-91.863083,207.894028,45,136,-0.381613,0.014471,0.362446,0.139513,0
2.078607,-92.116264,202.309021,45,133,-0.38175,0.014658,0.218619,0.139561,0
2.77526,-92.07299,204.004913,44,134,-0.381794,0.014683,0.114831,0.139648,0
4.840405,-92.568222,202.051193,45,132,-0.381843,0.014708,0.064962,0.139619,0
5.01903,-93.100197,196.005188,44,134,-0.381744,0.01467,0.080076,0.139493,0
3.617274,-93.558701,189.47438,45,135,-0.381787,0.014646,0.085224,0.13961,0
3.378045,-93.856522,186.404999,45,138,-0.381862,0.01477,0.086765,0.139639,0
3.436486,-93.931725,186.287766,45,142,-0.381781,0.014683,0.087114,0.13959,0
2.93416,-93.696495,185.504181,46,140,-0.38175,0.014658,0.087163,0.139513,0
3.005692,-94.557487,186.061478,45,142,-0.381881,0.01467,0.087202,0.139687,0
3.652028,-95.651932,176.77298,45,139,-0.381787,0.014714,0.087153,0.139561,0
4.97234,-96.730209,167.476501,45,134,-0.381769,0.014714,0.087153,0.139542,0
5.61736,-97.025269,158.811218,45,122,-0.3818,0.014727,0.087163,0.139648,0
6.308953,-97.139404,155.614243,45,128,-0.381843,0.014695,0.087202,0.139619,0
5.516815,-96.57,152.010254,45,132,-0.3818,0.014652,0.087202,0.139532,0
5.040707,-95.702347,151.004303,44,140,-0.381781,0.014739,0.087134,0.139542,0
5.0097,-94.093864,154.882568,140,120,-0.381812,0.014683,0.087308,0.13959,0
5.630226,-89.102272,172.758881,192,41,-0.381806,0.014745,0.087046,0.139716,0
6.911184,-84.403961,204.542908,226,1,-0.377923,0.009336,0.088937,0.172503,0
2.189256,-80.466972,238.603271,241,-11,-0.353188,-0.033672,0.099872,0.289554,0
-1.034657,-78.663155,255.874146,243,-12,-0.30636,-0.12564,0.111166,0.457142,0
-0.877666,-78.660545,261.610657,246,-13,-0.242854,-0.219764,0.118534,0.600949,0
-3.043771,-80.338692,262.884766,241,-12,-0.186858,-0.297884,0.130526,0.744785,2
-3.272354,-83.057007,259.87674,242,-12,-0.128924,-0.344457,0.138107,0.874041,2
-2.366533,-85.347145,253.412674,234,-12,-0.082009,-0.355936,0.139203,0.9239,2
-0.341458,-85.672523,250.674835,236,-13,-0.042435,-0.360586,0.139532,0.887294,2
-2.788158,-86.569565,252.64679,236,-13,-0.000312,-0.362916,0.139619,0.767277,2
-3.450761,-87.986626,252.901535,241,-11,0.019918,-0.371074,0.139639,0.625185,2
-3.271969,-90.29525,248.070526,240,-11,0.023233,-0.374471,0.13959,0.480922,2
-1.416634,-91.419052,239.764923,242,-13,0.024224,-0.375505,0.139522,0.36043,2
0.140416,-92.049675,232.910385,243,-13,0.024511,-0.37578,0.13961,0.216176,2
-0.617662,-92.484528,224.394775,242,-13,0.024467,-0.37578,0.139639,0.110914,2
-1.637535,-93.196297,215.274277,240,-11,0.024548,-0.375867,0.13959,0.088074,2
-0.793166,-93.768623,203.015198,239,-13,0.024499,-0.375773,0.139522,0.103827,2
-0.714306,-94.030586,194.907852,237,-13,0.02448,-0.375773,0.139619,0.107783,2
-2.210989,-95.066772,187.09993,234,-13,0.024598,-0.375885,0.139619,0.108636,2
-3.477601,-95.876221,168.766815,237,-13,0.024486,-0.375748,0.139503,0.10884,2
-3.433082,-96.16256,154.394684,241,-13,0.024486,-0.375823,0.1396,0.108869,2
-4.305046,-96.655624,145.470032,236,-13,0.024586,-0.375879,0.139619,0.108869,2
-5.008605,-96.748055,142.478394,225,-13,0.024517,-0.375811,0.13959,0.108888,2
-4.979498,-96.188194,145.670837,235,-13,0.024492,-0.375773,0.139513,0.108917,2
-3.302134,-96.143951,151.56871,253,-13,0.024499,-0.375829,0.13961,0.108907,2
-2.962029,-96.247513,154.50563,257,-13,0.024567,-0.375836,0.13961,0.108849,2
-3.453482,-96.384682,149.594574,254,-13,0.024536,-0.375761,0.139513,0.108849,2
-3.547374,-95.970253,147.301025,265,-8,0.024505,-0.375929,0.13961,0.108878,2
-0.499088,-95.438004,145.7052,260,14,0.024548,-0.375817,0.139581,0.109043,2
-0.015248,-91.624329,163.967651,106,61,0.024486,-0.375773,0.139571,0.108907,2
0.133523,-87.44519,195.37793,49,94,0.024343,-0.374122,0.164999,0.110323,2
2.151361,-83.722511,223.299118,42,119,-0.001938,-0.353194,0.273868,0.118728,2
2.453206,-80.769753,246.110352,40,128,-0.079497,-0.309245,0.417666,0.128975,2
3.570739,-79.316833,253.087616,40,123,-0.169739,-0.252894,0.561929,0.137215,0
4.144845,-80.330376,255.505569,40,126,-0.257973,-0.201791,0.705765,0.139115,0
4.910676,-83.39476,253.686981,40,127,-0.329419,-0.155012,0.847808,0.139522,0
0.266605,-84.610382,243.730789,41,127,-0.359277,-0.109549,0.92897,0.139522,0
0.128002,-86.423782,238.531052,41,131,-0.36215,-0.05569,0.923939,0.139513,0
3.066199,-88.528252,234.223816,41,130,-0.361471,-0.012427,0.832297,0.13961,0
3.806509,-90.597237,223.66423,42,129,-0.374888,0.008096,0.688955,0.13961,0
3.391451,-91.921906,211.837387,42,128,-0.380279,0.013262,0.546418,0.13961,0
1.752465,-93.058151,199.361938,43,128,-0.381476,0.014365,0.402601,0.1396,0
1.966539,-93.163719,193.207932,44,125,-0.381688,0.014589,0.283824,0.139522,0
2.501852,-92.136169,192.219986,42,126,-0.381744,0.014652,0.142605,0.139561,0
3.2314,-93.086166,196.639008,42,124,-0.3818,0.014702,0.064788,0.139639,0
4.257478,-93.75235,189.668854,43,124,-0.381862,0.014702,0.070527,0.139619,0
3.41737,-93.767166,182.252274,42,129,-0.381744,0.014652,0.082684,0.139484,0
2.913761,-93.683922,179.332932,42,130,-0.381806,0.014695,0.086193,0.139629,0
3.562804,-93.941422,182.008255,44,133,-0.381862,0.01472,0.086969,0.139639,0
2.937048,-94.049149,181.279907,43,138,-0.381769,0.014677,0.087153,0.139561,0
1.875353,-94.4114,181.428391,44,138,-0.381762,0.01467,0.087172,0.139542,0
2.40508,-95.082039,176.196854,44,138,-0.381831,0.014683,0.087172,0.13959,0
4.738632,-96.195572,167.077194,44,129,-0.381837,0.014702,0.087163,0.139629,0
5.030412,-96.452774,157.46492,44,125,-0.381781,0.01472,0.087192,0.139619,0
5.825834,-96.581543,154.117477,45,126,-0.381781,0.014733,0.087182,0.13961,0
5.650675,-96.687004,150.049423,44,130,-0.381806,0.014664,0.087153,0.139561,0
4.943015,-95.916649,147.891617,44,131,-0.381806,0.014664,0.087221,0.139532,0
6.778481,-94.236893,150.667313,118,115,-0.381818,0.01472,0.087163,0.13961,0
2.867076,-89.165939,164.725815,191,34,-0.381787,0.014739,0.087095,0.139707,0
6.351285,-84.753784,201.549866,216,-5,-0.379918,0.00832,0.088297,0.173627,0
2.214585,-79.74575,236.892288,232,-11,-0.358953,-0.034607,0.100241,0.289544,0
0.683504,-77.632133,256.487488,239,-10,-0.302658,-0.127279,0.111389,0.435756,0
-0.691143,-77.59079,263.358612,250,-10,-0.242885,-0.2204,0.119077,0.577634,0
-2.43868,-79.629471,262.364166,251,-12,-0.188049,-0.297155,0.130342,0.721412,2
-3.551804,-83.023788,258.595551,252,-12,-0.133486,-0.339882,0.137661,0.857823,2
-2.253295,-86.51651,250.180878,249,-12,-0.087194,-0.354266,0.139125,0.92167,2
1.124778,-86.062988,245.927795,244,-12,-0.050649,-0.360374,0.139474,0.887274,2
0.160994,-87.715347,247.003586,244,-11,-0.007192,-0.362137,0.139561,0.767267,2
-1.066488,-90.608902,242.948822,247,-13,0.018266,-0.369211,0.139571,0.624749,2
-1.08627,-91.966248,234.392532,242,-13,0.023177,-0.37439,0.13961,0.50668,2
-0.229242,-92.911133,221.119766,241,-13,0.024212,-0.375487,0.139552,0.362572,2
-0.522997,-93.164848,217.105118,241,-14,0.024418,-0.375742,0.139561,0.218755,2
-1.322782,-93.67807,209.830246,240,-14,0.024586,-0.375861,0.139648,0.122945,2
-2.260179,-94.812401,190.297287,236,-13,0.024517,-0.375798,0.13961,0.087328,2
-0.974279,-95.254128,174.293503,237,-13,0.024449,-0.375767,0.139522,0.103517,2
-0.67774,-95.226418,165.457367,236,-13,0.024523,-0.375823,0.139581,0.107705,2
-2.017567,-95.605286,161.915512,237,-13,0.024592,-0.375885,0.139629,0.108539,2
-2.908218,-96.298706,155.064697,237,-13,0.024499,-0.375811,0.139542,0.108849,2
-2.643547,-96.186295,152.518143,239,-13,0.024474,-0.375817,0.13959,0.108878,2
-2.957694,-96.664024,143.049088,239,-13,0.024555,-0.375861,0.1396,0.108878,2
-4.738958,-97.002594,134.8237,224,-13,0.024573,-0.375861,0.1396,0.108878,2
-5.99309,-96.512779,139.438095,224,-13,0.024505,-0.37578,0.1396,0.108878,2
-4.061158,-96.403175,139.786179,227,-14,0.024505,-0.37578,0.139571,0.108878,2
-3.535157,-96.334801,145.446259,225,-13,0.024561,-0.375823,0.139571,0.108878,2
-3.212558,-96.623428,141.786209,235,-13,0.024486,-0.375773,0.139513,0.108927,2
-2.921461,-96.345879,137.427963,247,-7,0.024623,-0.37591,0.139697,0.108888,2
-1.971883,-95.568024,135.358047,184,30,0.02453,-0.375798,0.139619,0.109082,2
-2.826343,-90.257767,161.779465,72,70,0.018908,-0.371342,0.188799,0.113638,2
-1.212003,-87.515091,212.262375,54,104,-0.018771,-0.342805,0.317396,0.121549,2
0.361106,-82.855408,240.48291,47,138,-0.106246,-0.292674,0.463191,0.132649,2
2.098371,-79.265266,259.703186,42,146,-0.196418,-0.2379,0.605244,0.138505,0
4.313639,-79.764526,263.977539,42,140,-0.282721,-0.187662,0.772841,0.139435,0
3.241138,-80.729683,258.341797,41,143,-0.341771,-0.136341,0.90106,0.139561,0
0.294222,-83.500824,250.977753,41,146,-0.362437,-0.087387,0.94993,0.139561,0
0.304155,-85.203636,245.930054,41,144,-0.361645,-0.034489,0.912112,0.139561,0
1.862538,-87.991707,242.066208,41,144,-0.366955,-0.000436,0.791028,0.139552,0
2.447649,-89.72802,235.339249,43,143,-0.378491,0.011286,0.646988,0.13961,0
2.649591,-91.429474,217.825821,44,139,-0.380865,0.013948,0.504935,0.139639,0
2.105415,-92.760803,204.296371,43,133,-0.381594,0.014471,0.385897,0.1396,0
1.779217,-93.058708,196.054733,42,133,-0.381737,0.014627,0.24207,0.139542,0
3.077487,-93.754311,189.068451,44,133,-0.381818,0.01477,0.11296,0.139648,0
5.151167,-94.488297,180.438171,43,134,-0.3818,0.014695,0.063373,0.13961,0
4.417936,-95.141953,171.9776,43,134,-0.381737,0.014633,0.077081,0.139464,0
2.334653,-94.568634,170.402191,43,134,-0.381794,0.014689,0.085098,0.139639,0
2.555712,-95.068535,170.797409,44,137,-0.381862,0.014745,0.086726,0.1396,0
3.145774,-95.503586,169.383865,43,140,-0.381781,0.014695,0.087095,0.1396,0
3.086752,-95.806175,164.502213,43,138,-0.381762,0.014658,0.087153,0.139542,0
4.643317,-96.79377,156.448181,43,138,-0.381837,0.014702,0.087163,0.139581,0
4.997313,-96.951378,148.939011,43,142,-0.381818,0.014727,0.087202,0.139619,0
5.503066,-96.508316,147.162064,43,155,-0.381787,0.014727,0.087192,0.139619,0
5.17834,-95.658577,147.004074,44,161,-0.381794,0.01467,0.087085,0.13961,0
5.007613,-95.309967,149.261139,159,132,-0.381781,0.014695,0.087269,0.139435,0
2.492821,-90.479355,162.056641,193,45,-0.381794,0.014677,0.087124,0.139716,0
2.157869,-86.966515,191.862839,225,10,-0.381744,0.014683,0.087298,0.142867,0
2.071995,-83.830544,219.516495,234,-4,-0.370513,-0.000785,0.093357,0.228944,0
1.162111,-79.835861,244.121597,233,-9,-0.330478,-0.083511,0.107027,0.370958,0
0.656172,-78.990517,262.330048,243,-11,-0.276346,-0.174519,0.114162,0.516956,0
-3.116195,-78.626915,267.902008,245,-12,-0.213974,-0.258191,0.124079,0.660366,0
-2.264872,-80.735626,263.626129,246,-11,-0.162098,-0.321697,0.136275,0.827343,2
-0.641086,-83.72406,257.475281,241,-10,-0.102319,-0.351082,0.138892,0.917938,2
0.979176,-85.542061,249.056396,246,-12,-0.069862,-0.358753,0.139387,0.923444,2
-0.238136,-86.369789,249.071426,237,-12,-0.026561,-0.360997,0.139581,0.843465,2
-2.374187,-89.153404,252.005737,247,-14,0.010258,-0.365253,0.139532,0.678708,2
-3.636617,-91.612793,241.799484,243,-15,0.0218,-0.372751,0.139619,0.55776,2
-1.317091,-92.395172,226.907593,246,-14,0.023913,-0.375144,0.139503,0.415669,2
-0.571333,-93.04628,218.114136,240,-14,0.024405,-0.375692,0.1396,0.271406,2
-0.703101,-93.595482,203.09996,242,-14,0.024467,-0.375748,0.139639,0.138795,2
-2.506307,-94.727158,184.41362,243,-13,0.02458,-0.375879,0.1396,0.080929,2
-2.034389,-95.344765,177.218933,241,-14,0.024467,-0.375723,0.139455,0.097507,2
-0.691662,-94.744637,168.767563,238,-14,0.024517,-0.375829,0.139571,0.106484,2
-1.1573,-94.910378,171.424835,238,-14,0.024598,-0.375867,0.139629,0.108345,2
-1.485875,-95.832214,163.233627,238,-14,0.024511,-0.375717,0.139532,0.108791,2
-1.16841,-96.109344,158.594818,238,-14,0.024474,-0.375804,0.139571,0.108869,2
-1.665476,-96.362022,152.093521,228,-15,0.024567,-0.375873,0.139619,0.108869,2
-3.178366,-97.540031,149.894577,208,-15,0.024542,-0.375817,0.139571,0.108869,2
-4.395282,-98.245758,137.708481,174,-15,0.024486,-0.375742,0.139542,0.108907,2
-3.910495,-99.001617,129.491943,185,-15,0.024536,-0.375923,0.139639,0.108898,2
-4.235695,-99.408447,124.746025,196,-14,0.024523,-0.375804,0.139542,0.108859,2
-1.92065,-98.189285,125.724365,222,-9,0.024505,-0.375792,0.139542,0.10883,2
-0.254577,-97.557304,128.983719,242,19,0.024511,-0.375829,0.139639,0.108956,2
2.084226,-93.027237,139.161896,95,64,0.024486,-0.375798,0.13959,0.108907,2
-0.340316,-90.197693,167.216309,53,113,0.024523,-0.375798,0.139648,0.108869,2
1.043038,-84.879761,201.538681,43,139,0.020579,-0.372439,0.187617,0.112048,2
0.020583,-80.385376,235.099243,41,150,-0.013985,-0.346289,0.315273,0.120783,2
0.124255,-77.820671,252.821396,42,156,-0.10169,-0.298115,0.4591,0.131912,2
3.990693,-77.510529,262.694702,42,154,-0.190436,-0.242075,0.601637,0.13833,0
4.769784,-80.004791,261.077637,42,149,-0.288031,-0.184484,0.770941,0.139309,0
3.063881,-82.607185,255.645065,44,148,-0.343746,-0.140859,0.902805,0.139513,0
2.772367,-86.03614,246.03006,43,151,-0.36225,-0.091326,0.958267,0.139552,0
1.105872,-88.39402,237.7789,43,156,-0.361894,-0.038359,0.927826,0.139552,0
1.989192,-90.372429,233.090164,42,160,-0.365253,-0.003409,0.812879,0.139639,0
2.319036,-91.460007,220.491653,44,162,-0.377419,0.010476,0.668616,0.139619,0
1.765136,-92.595627,205.167679,46,163,-0.38084,0.013767,0.525662,0.139542,0
1.467871,-93.677681,193.552551,47,165,-0.381575,0.014496,0.383561,0.139532,0
0.93328,-92.765556,192.765747,46,164,-0.381713,0.014614,0.264794,0.13961,0
1.034361,-92.915886,199.805283,46,165,-0.3818,0.014733,0.128859,0.1396,0
2.697688,-93.197594,195.363937,44,164,-0.381812,0.014695,0.065787,0.139629,0
2.80164,-93.748634,189.418381,45,166,-0.381744,0.014639,0.077856,0.139513,0
0.908826,-92.827919,186.967514,45,164,-0.3818,0.014702,0.085166,0.1396,0
1.606432,-92.702751,194.167007,45,163,-0.381812,0.014702,0.08661,0.13961,0
2.396206,-93.068558,192.730347,46,163,-0.381843,0.01472,0.087056,0.139629,0
2.304073,-93.373863,189.550507,45,163,-0.381769,0.014714,0.087163,0.1396,0
2.769019,-94.371353,182.837479,45,162,-0.381762,0.01467,0.087172,0.139561,0
4.121544,-95.425888,177.616806,45,163,-0.381825,0.01467,0.087172,0.139561,0
5.465466,-95.905548,169.492462,45,163,-0.381831,0.014683,0.087192,0.139561,0
5.812621,-96.193642,162.965393,45,157,-0.3818,0.014751,0.087192,0.1396,0
5.393733,-96.437485,155.421021,45,157,-0.381787,0.014689,0.087163,0.139658,0
5.316409,-96.397934,147.56575,45,157,-0.381781,0.01467,0.087172,0.139542,0
5.078209,-95.274742,147.011414,63,166,-0.381856,0.014739,0.087192,0.139542,0
1.178979,-92.187416,148.184662,172,112,-0.381775,0.014633,0.087143,0.13959,0
4.384768,-88.516273,180.040924,200,15,-0.380622,0.014309,0.087861,0.155189,0
2.461062,-83.676842,221.630173,217,2,-0.362063,-0.018316,0.095626,0.27539,0
0.171465,-80.710861,252.029419,222,-7,-0.317914,-0.104725,0.109528,0.419217,0
-0.25691,-78.974625,267.659424,233,-10,-0.256957,-0.213856,0.118127,0.563674,0
-5.722815,-79.986565,273.267303,224,-12,-0.190953,-0.295528,0.129489,0.707287,2
-3.827317,-82.288483,266.205048,219,-11,-0.135873,-0.339054,0.13738,0.848477,2
-3.539486,-85.21357,258.979584,221,-11,-0.090036,-0.354129,0.139173,0.926343,2
-3.363136,-86.225594,254.219116,221,-12,-0.053783,-0.360299,0.139416,0.918646,2
-2.996193,-87.7715,254.516769,218,-12,-0.008875,-0.361894,0.139552,0.824396,2
-3.492061,-90.41349,251.505951,222,-12,0.017699,-0.368631,0.13959,0.680812,2
-4.047975,-92.106926,243.292953,224,-12,0.023046,-0.37429,0.139619,0.538497,2
-3.178032,-93.2453,232.777954,226,-12,0.024106,-0.375468,0.139561,0.39469,2
-1.807037,-93.958626,213.1436,229,-12,0.024455,-0.375717,0.13959,0.248692,2
-1.643336,-93.737335,205.761505,231,-11,0.024492,-0.375873,0.13961,0.140676,2
-2.82048,-94.729866,190.024292,233,-12,0.024511,-0.375798,0.139581,0.082093,2
-1.557567,-95.148613,176.770126,234,-12,0.024505,-0.375748,0.139552,0.098302,2
-0.548011,-94.880669,174.174515,234,-12,0.024492,-0.375823,0.13959,0.106629,2
-0.959949,-95.115089,174.398773,234,-12,0.024598,-0.375917,0.139619,0.108248,2
-0.928274,-95.566002,169.94664,233,-12,0.024511,-0.375804,0.13959,0.108762,2
-0.500233,-95.664551,163.454742,232,-11,0.024486,-0.375798,0.139513,0.108869,2
-1.051743,-95.831039,162.210602,229,-13,0.024511,-0.375823,0.139619,0.108869,2
-2.702315,-96.647591,152.073868,228,-13,0.02458,-0.375842,0.139629,0.108878,2
-4.005317,-96.818863,142.630341,228,-12,0.024511,-0.375798,0.139542,0.108907,2
-4.437025,-97.132553,139.059402,234,-12,0.024511,-0.375798,0.139581,0.108898,2
-4.192715,-97.278244,139.639557,234,-12,0.024511,-0.375854,0.13961,0.108849,2
