,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,0.522748895401,0.0534572374779,0.040194567745,0.0533922431725,0.0635103581073,0.0561054924661,0.0561054924661,0.0524047070645,0.0465833359612,0.00324869986044,0.0635103581073,0.0881963500405,0.0673314212539,0.0470886851366,0.000608149511201,0.000608149511201,0.0132970468959,0.0662378646023,0.000608149511201,0.0543624776244,0.000608149511201,0.0662378646023,0.000608149511201,0.000740800143214,0.0035673118671,0.00344576774846,0.000372321343097,0.00256890295987,0.00578455877468,0.00048277957678,0.0036593555349,0.0370677232081,0.00556000456509,0.0084861856887,7.79175045557e-06,5.0222675817e-06,0.0220221093086,0.000774738853593,0.000978861940037,0.00140511682699,0.000990039356224,0.00011839920846,0.00106938588202,4.97840551332e-05,3.34532747654e-05,6.46825768993e-06,6.46825768993e-06,0.000793031573839,0.00140511682699,0.00112137282574,7.72552009569e-05,0.000185210573502,0.00128130536654,0.00115024860755,0.00112137282574,8.05749461427e-05,4.84803359823e-05,4.33088920361e-05,0.00102553499061,0.00095879264038,6.46825768993e-06,0.00142155274575,0.00128130536654,6.46825768993e-06,4.70227677241e-05,6.46825768993e-06,0.00191483694838,3.8979312617e-06
1,0.0534572374779,0.515830846857,0.0497785836542,0.0624867340562,0.00263388586275,0.00230202000061,0.00230202000061,0.0692582603374,0.00513136585172,0.00413475230873,0.00263388586275,0.00398592972396,0.00889453590653,0.0622125089229,0.000724259434573,0.000724259434573,0.000350348664965,0.0881558032969,0.000724259434573,0.0723223651435,0.000724259434573,0.0881558032969,0.000724259434573,0.000637818204292,0.000314623798144,0.000158726781426,0.000456070680603,0.00296462278555,0.00348749750098,0.00056615292944,0.0702689897338,0.00225043518738,0.00632376398922,0.0103450635024,1.13964937377e-07,7.28329760266e-08,0.000978861940037,1.98153117817e-05,2.40704177136e-05,3.81271474476e-05,2.68940841839e-05,2.25141340701e-06,2.83741306043e-05,9.46275040795e-07,6.03308805705e-07,9.5443594971e-08,9.5443594971e-08,2.16426470609e-05,3.81271474476e-05,2.93670425213e-05,1.46532905494e-06,3.5136470601e-06,3.37105582431e-05,3.1174620739e-05,2.93670425213e-05,1.52877971024e-06,9.26924877769e-07,7.9516305736e-07,2.61222360934e-05,2.54126259989e-05,9.5443594971e-08,3.84557606046e-05,3.37105582431e-05,9.5443594971e-08,8.37243493124e-07,9.5443594971e-08,5.2604758373e-05,5.68167619856e-08
2,0.040194567745,0.0497785836542,0.508612626356,0.058992229612,0.00209269192291,0.00182993058444,0.00182993058444,0.065383959492,0.0609689865744,0.0813167199848,0.00209269192291,0.00315243210725,0.00798196198188,0.0589535186193,0.00342415677645,0.00342415677645,0.000287214123723,0.0061441216127,0.00342415677645,0.0056264263338,0.00342415677645,0.0061441216127,0.00342415677645,0.00708485429494,0.00669300098266,0.00148488993942,0.000967526533877,0.0583330445943,0.0669173396208,0.00285657651227,0.00599240906438,0.0094165803482,0.0379223728034,0.0183389223182,9.71399535556e-08,6.21096333816e-08,0.000774738853593,1.62719934266e-05,1.98153117817e-05,3.12028425306e-05,2.20084454348e-05,1.88682908565e-06,2.32502836441e-05,7.93073122322e-07,5.07194456467e-07,8.13129676056e-08,8.13129676056e-08,1.77059371334e-05,3.12028425306e-05,2.40822104274e-05,1.22820202575e-06,2.94516002037e-06,2.76376917794e-05,2.55144434705e-05,2.40822104274e-05,1.28142034018e-06,7.76592771765e-07,6.67783127225e-07,2.14574768329e-05,2.08246784459e-05,8.13129676056e-08,3.14774692391e-05,2.76376917794e-05,8.13129676056e-08,7.04447380206e-07,8.13129676056e-08,4.30223383392e-05,4.84376645472e-08
3,0.0533922431725,0.0624867340562,0.058992229612,0.506714865197,0.00276903452769,0.00242121473145,0.00242121473145,0.0821971328979,0.00541640034216,0.00460329986191,0.00276903452769,0.00417326935144,0.106827076586,0.0736124208645,0.000252856775971,0.000252856775971,0.000378820199318,0.00791202761564,0.000252856775971,0.00658029657994,0.000252856775971,0.00791202761564,0.000252856775971,0.000344625344755,0.000336137185965,0.000142791157019,0.000159285643591,0.00328551174725,0.00386616617009,0.000201899851816,0.00425716200597,0.00208042565062,0.00233606933837,0.00384705045553,1.27503483073e-07,8.15182569163e-08,0.00102553499061,2.14574768329e-05,2.61222360934e-05,4.11633877983e-05,2.90341837323e-05,2.48207103511e-06,3.06675378626e-05,1.04326030092e-06,6.66927551351e-07,1.06736607828e-07,1.06736607828e-07,2.33589768804e-05,4.11633877983e-05,3.17619487745e-05,1.61563696939e-06,3.87419379052e-06,3.64523242758e-05,3.3658897634e-05,3.17619487745e-05,1.68563897581e-06,1.02162622548e-06,8.78212099375e-07,2.82944843753e-05,2.74679374127e-05,1.06736607828e-07,4.15247846829e-05,3.64523242758e-05,1.06736607828e-07,9.26202899563e-07,1.06736607828e-07,5.67605391758e-05,6.3576443996e-08
4,0.0635103581073,0.00263388586275,0.00209269192291,0.00276903452769,0.507069003992,0.0266895388551,0.109454068881,0.00289943640906,0.00269095954224,0.000113645823919,0.124847354455,0.005210883972,0.0038621377959,0.00259928865974,1.67082015197e-05,1.67082015197e-05,0.0160952873625,0.00381870400327,1.67082015197e-05,0.0031256452101,1.67082015197e-05,0.00381870400327,1.67082015197e-05,2.01148816456e-05,0.000131002890872,0.00012763388102,1.00603917665e-05,8.76596112574e-05,0.000211996134041,1.29578021231e-05,0.00012309568771,0.00215653130531,0.000203254184982,0.000311567468602,1.6883145281e-07,1.07976321396e-07,0.00128130536654,2.76376917794e-05,3.37105582431e-05,5.28797001016e-05,3.72963527028e-05,3.24680535333e-06,3.94347915232e-05,1.36473587002e-06,8.74396209366e-07,1.4128484663e-07,1.4128484663e-07,2.99994744631e-05,5.28797001016e-05,4.08661476202e-05,2.11362223009e-06,5.06847827648e-06,4.68926776783e-05,4.32411280277e-05,4.08661476202e-05,2.20524992878e-06,1.33610534973e-06,1.15053167193e-06,3.64523242758e-05,3.53219246927e-05,1.4128484663e-07,5.33514758958e-05,4.68926776783e-05,1.4128484663e-07,1.21506445844e-06,1.4128484663e-07,7.28784426277e-05,8.4194413551e-08
5,0.0561054924661,0.00230202000061,0.00182993058444,0.00242121473145,0.0266895388551,0.518541543931,0.11242783255,0.00253658170398,0.00235492361765,9.90130548566e-05,0.109454068881,0.00456084945844,0.0033796602788,0.00227396617777,1.4532257691e-05,1.4532257691e-05,0.141705933205,0.00334179046835,1.4532257691e-05,0.00273524594448,1.4532257691e-05,0.00334179046835,1.4532257691e-05,1.74943159181e-05,0.000114169424447,0.000111239062824,8.74954068566e-06,7.63613292436e-05,0.00018475223635,1.12690684647e-05,0.000107218367743,0.00188735351364,0.000177133701721,0.000271533287272,1.46665167381e-07,9.37972036437e-08,0.00112137282574,2.40822104274e-05,2.93670425213e-05,4.60913778943e-05,3.25086986084e-05,2.82394806878e-06,3.43684670782e-05,1.18699100378e-06,7.60342854693e-07,1.22738885723e-07,1.22738885723e-07,2.61492231701e-05,4.60913778943e-05,3.56134273059e-05,1.83833142057e-06,4.40831041286e-06,4.08661476202e-05,3.76899495252e-05,3.56134273059e-05,1.91801818874e-06,1.16211826915e-06,1.00053586348e-06,3.17619487745e-05,3.07838539055e-05,1.22738885723e-07,4.65017951995e-05,4.08661476202e-05,1.22738885723e-07,1.05650948426e-06,1.22738885723e-07,6.3526702618e-05,7.31395272731e-08
6,0.0561054924661,0.00230202000061,0.00182993058444,0.00242121473145,0.109454068881,0.11242783255,0.518541543931,0.00253658170398,0.00235492361765,9.90130548566e-05,0.0266895388551,0.00456084945844,0.0033796602788,0.00227396617777,1.4532257691e-05,1.4532257691e-05,0.141705933205,0.00334179046835,1.4532257691e-05,0.00273524594448,1.4532257691e-05,0.00334179046835,1.4532257691e-05,1.74943159181e-05,0.000114169424447,0.000111239062824,8.74954068566e-06,7.63613292436e-05,0.00018475223635,1.12690684647e-05,0.000107218367743,0.00188735351364,0.000177133701721,0.000271533287272,1.46665167381e-07,9.37972036437e-08,0.00112137282574,2.40822104274e-05,2.93670425213e-05,4.60913778943e-05,3.25086986084e-05,2.82394806878e-06,3.43684670782e-05,1.18699100378e-06,7.60342854693e-07,1.22738885723e-07,1.22738885723e-07,2.61492231701e-05,4.60913778943e-05,3.56134273059e-05,1.83833142057e-06,4.40831041286e-06,4.08661476202e-05,3.76899495252e-05,3.56134273059e-05,1.91801818874e-06,1.16211826915e-06,1.00053586348e-06,3.17619487745e-05,3.07838539055e-05,1.22738885723e-07,4.65017951995e-05,4.08661476202e-05,1.22738885723e-07,1.05650948426e-06,1.22738885723e-07,6.3526702618e-05,7.31395272731e-08
7,0.0524047070645,0.0692582603374,0.065383959492,0.0821971328979,0.00289943640906,0.00253658170398,0.00253658170398,0.493478840395,0.00589509155846,0.00514240349193,0.00289943640906,0.00434830704515,0.0114190028115,0.0140621700535,0.000166524003711,0.000166524003711,0.000409786330448,0.0087475542018,0.000166524003711,0.00718050009253,0.000166524003711,0.0087475542018,0.000166524003711,0.000311743652056,0.000374343898058,0.000150482663808,5.44223406866e-05,0.00366770680245,0.00431288938223,0.000132705540872,0.00476781813388,0.00213392460838,0.00258539948446,0.00151451572513,1.43137809135e-07,9.15528805304e-08,0.00106938588202,2.32502836441e-05,2.83741306043e-05,4.44524604385e-05,3.13521460846e-05,2.74305692129e-06,3.31592496203e-05,1.15300437685e-06,7.39217869104e-07,1.19771141484e-07,1.19771141484e-07,2.52166764433e-05,4.44524604385e-05,3.43684670782e-05,1.78573962034e-06,4.28224420353e-06,3.94347915232e-05,3.63504124615e-05,3.43684670782e-05,1.86316284303e-06,1.12873501181e-06,9.72449327862e-07,3.06675378626e-05,2.97012383949e-05,1.19771141484e-07,4.48508020911e-05,3.94347915232e-05,1.19771141484e-07,1.02739850533e-06,1.19771141484e-07,6.12551479948e-05,7.13840147526e-08
8,0.0465833359612,0.00513136585172,0.0609689865744,0.00541640034216,0.00269095954224,0.00235492361765,0.00235492361765,0.00589509155846,0.488173271347,0.00773861281647,0.00269095954224,0.00402381328867,0.00320660527171,0.00709393233125,0.00698000389807,0.00698000389807,0.000387550527608,0.00311653944139,0.00698000389807,0.00489580566123,0.00698000389807,0.00311653944139,0.00698000389807,0.00504158988326,0.000779193426287,0.000691337788682,0.00333437366477,0.00577540881566,0.00665957193142,0.00547303735884,0.00592064343048,0.00610909233885,0.0569181954913,0.0477633572373,1.3799774383e-07,8.82833364977e-08,0.000990039356224,2.20084454348e-05,2.68940841839e-05,4.2001617584e-05,2.96225779338e-05,2.62388319112e-06,3.13521460846e-05,1.10293488436e-06,7.08150853406e-07,1.15445311253e-07,1.15445311253e-07,2.38218778558e-05,4.2001617584e-05,3.25086986084e-05,1.70826336938e-06,4.09653648057e-06,3.72963527028e-05,3.43473156884e-05,3.25086986084e-05,1.7823551094e-06,1.07954514303e-06,9.31119721485e-07,2.90341837323e-05,2.80833728886e-05,1.15445311253e-07,4.23821416336e-05,3.72963527028e-05,1.15445311253e-07,9.84609397591e-07,1.15445311253e-07,5.78571280515e-05,6.88261461222e-08
9,0.00324869986044,0.00413475230873,0.0813167199848,0.00460329986191,0.000113645823919,9.90130548566e-05,9.90130548566e-05,0.00514240349193,0.00773861281647,0.488330004816,0.000113645823919,0.000177148221151,0.000435622277065,0.00708262274427,0.00420483366945,0.00420483366945,1.19636240419e-05,0.000348142371769,0.00420483366945,0.00348994762087,0.00420483366945,0.000348142371769,0.00420483366945,0.00327241736797,0.000722076346283,0.000399396787205,0.00421099168415,0.00765752920629,0.00876916781503,0.00349658622652,0.00361521279753,0.00304939015906,0.00603651371345,0.0635112244347,2.72281067758e-09,1.73167942395e-09,4.33088920361e-05,6.67783127225e-07,7.9516305736e-07,1.31939425558e-06,9.31119721485e-07,6.35513776109e-08,9.72449327862e-07,2.66998332519e-08,1.65491029815e-08,2.29187459086e-09,2.29187459086e-09,7.50970483126e-07,1.31939425558e-06,1.00053586348e-06,4.13138623265e-08,9.90249414482e-08,1.15053167193e-06,1.078336274e-06,1.00053586348e-06,4.30892782462e-08,2.62337547074e-08,2.20238409452e-08,8.78212099375e-07,8.70602611001e-07,2.29187459086e-09,1.32890448573e-06,1.15053167193e-06,2.29187459086e-09,2.27860858193e-08,2.29187459086e-09,1.82967979214e-06,1.35488049827e-09
10,0.0635103581073,0.00263388586275,0.00209269192291,0.00276903452769,0.124847354455,0.109454068881,0.0266895388551,0.00289943640906,0.00269095954224,0.000113645823919,0.507069003992,0.005210883972,0.0038621377959,0.00259928865974,1.67082015197e-05,1.67082015197e-05,0.0160952873625,0.00381870400327,1.67082015197e-05,0.0031256452101,1.67082015197e-05,0.00381870400327,1.67082015197e-05,2.01148816456e-05,0.000131002890872,0.00012763388102,1.00603917665e-05,8.76596112574e-05,0.000211996134041,1.29578021231e-05,0.00012309568771,0.00215653130531,0.000203254184982,0.000311567468602,1.6883145281e-07,1.07976321396e-07,0.00128130536654,2.76376917794e-05,3.37105582431e-05,5.28797001016e-05,3.72963527028e-05,3.24680535333e-06,3.94347915232e-05,1.36473587002e-06,8.74396209366e-07,1.4128484663e-07,1.4128484663e-07,2.99994744631e-05,5.28797001016e-05,4.08661476202e-05,2.11362223009e-06,5.06847827648e-06,4.68926776783e-05,4.32411280277e-05,4.08661476202e-05,2.20524992878e-06,1.33610534973e-06,1.15053167193e-06,3.64523242758e-05,3.53219246927e-05,1.4128484663e-07,5.33514758958e-05,4.68926776783e-05,1.4128484663e-07,1.21506445844e-06,1.4128484663e-07,7.28784426277e-05,8.4194413551e-08
11,0.0881963500405,0.00398592972396,0.00315243210725,0.00417326935144,0.005210883972,0.00456084945844,0.00456084945844,0.00434830704515,0.00402381328867,0.000177148221151,0.005210883972,0.48557062408,0.00577809487663,0.00389869353935,2.65191089983e-05,2.65191089983e-05,0.000757275286525,0.00571093758408,2.65191089983e-05,0.00467516024184,2.65191089983e-05,0.00571093758408,2.65191089983e-05,3.19476780564e-05,0.000203548315679,0.000198203480253,1.59827280623e-05,0.000136864041485,0.00032944833164,2.05937413514e-05,0.00019240885052,0.00322280804505,0.000315875023794,0.000484086807559,2.71990409268e-07,1.7401983597e-07,0.00191483694838,4.30223383392e-05,5.2604758373e-05,8.20364350969e-05,5.78571280515e-05,5.15375617316e-06,6.12551479948e-05,2.16637395143e-06,1.39184327832e-06,2.27518931267e-07,2.27518931267e-07,4.65241881808e-05,8.20364350969e-05,6.3526702618e-05,3.3554140745e-06,8.04659583818e-06,7.28784426277e-05,6.70871932136e-05,6.3526702618e-05,3.50097260293e-06,2.12028019679e-06,1.82967979214e-06,5.67605391758e-05,5.48693891619e-05,2.27518931267e-07,8.27834040725e-05,7.28784426277e-05,2.27518931267e-07,1.93555156582e-06,2.27518931267e-07,0.000112986325828,1.35659455426e-07
12,0.0673314212539,0.00889453590653,0.00798196198188,0.106827076586,0.0038621377959,0.0033796602788,0.0033796602788,0.0114190028115,0.00320660527171,0.000435622277065,0.0038621377959,0.00577809487663,0.493036333328,0.0102248188831,3.14218396148e-05,3.14218396148e-05,0.00055438494838,0.0045705295479,3.14218396148e-05,0.00374647747212,3.14218396148e-05,0.0045705295479,3.14218396148e-05,3.99673810829e-05,0.000160957457039,0.000146938067654,1.91749511238e-05,0.000317490104072,0.000491700273151,2.44650739773e-05,0.00042149294108,0.00241063674997,0.000372839607827,0.0005900029917,1.96693154037e-07,1.25828317987e-07,0.00142155274575,3.14774692391e-05,3.84557606046e-05,6.00929249629e-05,4.23821416336e-05,3.7455446405e-06,4.48508020911e-05,1.57441295281e-06,1.01058469336e-06,1.64555347036e-07,1.64555347036e-07,3.40838345431e-05,6.00929249629e-05,4.65017951995e-05,2.43848487297e-06,5.84763937523e-06,5.33514758958e-05,4.91414114811e-05,4.65017951995e-05,2.54424167442e-06,1.54107242597e-06,1.32890448573e-06,4.15247846829e-05,4.01744477547e-05,1.64555347036e-07,6.06362562629e-05,5.33514758958e-05,1.64555347036e-07,1.40500602263e-06,1.64555347036e-07,8.27834040725e-05,9.80988251437e-08
13,0.0470886851366,0.0622125089229,0.0589535186193,0.0736124208645,0.00259928865974,0.00227396617777,0.00227396617777,0.0140621700535,0.00709393233125,0.00708262274427,0.00259928865974,0.00389869353935,0.0102248188831,0.491952295616,0.00269872683411,0.00269872683411,0.000367048009897,0.00784206952262,0.00269872683411,0.00844900572253,0.00269872683411,0.00784206952262,0.00269872683411,0.00211182626661,0.000566523065849,0.000349303674563,0.00268748857544,0.00514439021785,0.00597494802978,0.00224184620635,0.00635561242109,0.00352373440013,0.00427536142375,0.0409068097085,1.28115736197e-07,8.19440327049e-08,0.00095879264038,2.08246784459e-05,2.54126259989e-05,3.98177959882e-05,2.80833728886e-05,2.45585644883e-06,2.97012383949e-05,1.03228292045e-06,6.6178653715e-07,1.07202089726e-07,1.07202089726e-07,2.2587729894e-05,3.98177959882e-05,3.07838539055e-05,1.59876773079e-06,3.83387762836e-06,3.53219246927e-05,3.25604392884e-05,3.07838539055e-05,1.66808318885e-06,1.01056034913e-06,8.70602611001e-07,2.74679374127e-05,2.66038177025e-05,1.07202089726e-07,4.01744477547e-05,3.53219246927e-05,1.07202089726e-07,9.19767821231e-07,1.07202089726e-07,5.48693891619e-05,6.38922229873e-08
